Point Number;X cooridnate;Y coordinate;Z coordinate
5024;-830;-407;470
5025;-560;-70;849
5026;366;-247;-822
5027;-551;-451;-123
5028;-34;-396;526
5029;-36;-417;669
5030;538;-540;-195
5031;-789;638;51
5032;-847;803;87
5033;53;-726;-573
5034;582;274;-284
5035;63;228;384
5036;-614;-909;653
5037;173;-659;-426
5038;695;283;-364
5039;793;-707;-799
5040;349;739;70
5041;612;-433;-117
5042;120;-703;-419
5043;691;-599;654
5044;-621;-131;713
5045;14;388;-248
5046;-768;-423;444
5047;640;-646;566
5048;274;289;403
5049;106;-718;-466
5050;-832;-501;275
5051;-549;300;-60
5052;-586;-24;845
5053;78;425;-278
5054;679;-473;576
5055;-387;-388;-854
5056;140;-720;-515
5057;349;-91;-693
5058;516;-413;-200
5059;373;-186;-802
5060;367;858;101
5061;-408;407;-608
5062;-572;509;779
5063;-459;4;796
5064;197;771;88
5065;-487;114;-12
5066;79;454;-471
5067;179;-708;-416
5068;-925;-485;294
5069;-565;-58;910
5070;-418;653;737
5071;794;213;580
5072;-564;293;89
5073;-753;-377;266
5074;-2;-469;632
5075;-508;-464;-307
5076;76;-585;-495
5077;736;-886;-748
5078;-399;259;-686
5079;-35;340;-266
5080;526;-606;-164
5081;-602;29;730
5082;-74;-352;539
5083;560;-537;-263
5084;-308;-382;-707
5085;381;-227;-746
5086;219;-244;-711
5087;178;896;45
5088;-562;-829;665
5089;-3;493;-334
5090;-45;398;-329
5091;227;-116;-786
5092;-21;381;-257
5093;-109;392;-288
5094;-808;711;21
5095;-433;680;793
5096;193;256;259
5097;-371;-441;-763
5098;-430;366;-776
5099;671;-579;583
5100;-486;253;110
5101;-828;-455;261
5102;614;-597;-168
5103;-809;832;-53
5104;-317;-360;-919
5105;366;-149;-701
5106;-465;306;-820
5107;-509;-524;-114
5108;-711;-376;337
5109;707;-563;511
5110;192;729;107
5111;-490;222;-53
5112;620;-585;530
5113;652;-748;-816
5114;-719;863;-25
5115;-439;651;747
5116;-402;442;-831
5117;57;452;-318
5118;925;391;536
5119;-752;648;-91
5120;91;370;-371
5121;-540;-407;-127
5122;-654;234;-25
5123;606;361;-490
5124;584;247;-448
5125;-591;220;78
5126;-959;-428;282
5127;-7;317;-350
5128;-830;662;-72
5129;-772;729;-99
5130;670;-756;-744
5131;561;-662;651
5132;-542;136;-88
5133;-286;-341;-845
5134;-341;-280;-697
5135;203;213;391
5136;842;-722;-831
5137;-451;-506;-197
5138;-330;-308;-795
5139;-832;746;53
5140;-606;127;53
5141;-654;-373;-212
5142;174;886;42
5143;-41;-354;455
5144;-557;-32;886
5145;-557;-3;674
5146;-772;864;-29
5147;534;-545;-21
5148;-539;242;81
5149;753;-548;684
5150;-129;-496;640
5151;366;-110;-813
5152;-411;-405;-250
5153;802;366;549
5154;451;-126;-714
5155;-503;-886;675
5156;-216;-399;483
5157;7;360;-373
5158;773;-863;-906
5159;754;-674;658
5160;-463;-429;-186
5161;-578;-48;929
5162;-680;-137;817
5163;-879;-477;391
5164;306;-206;-564
5165;-28;-537;451
5166;341;886;68
5167;-648;-352;-241
5168;855;345;592
5169;84;-605;-400
5170;611;148;-450
5171;577;273;-488
5172;-259;-393;-731
5173;-446;416;-681
5174;8;-472;575
5175;-519;574;742
5176;562;-542;-91
5177;614;-454;-191
5178;564;248;-395
5179;-360;316;-819
5180;200;853;84
5181;-457;-776;747
5182;681;202;-293
5183;-412;-840;665
5184;181;247;340
5185;-874;-497;438
5186;-498;-523;-257
5187;-484;394;-811
5188;-750;654;-11
5189;880;277;646
5190;309;-164;-664
5191;-431;307;-784
5192;-471;-906;651
5193;-371;-339;-655
5194;-774;831;52
5195;-586;49;895
5196;12;-398;599
5197;712;207;-336
5198;326;897;0
5199;216;274;475
5200;143;199;351
5201;-689;635;-21
5202;-509;-572;-197
5203;-872;655;31
5204;718;-583;728
5205;-867;-420;274
5206;-319;-439;-915
5207;-566;18;896
5208;746;-848;-781
5209;851;410;487
5210;804;271;515
5211;-635;-402;-272
5212;276;407;404
5213;-485;624;759
5214;646;-456;638
5215;630;260;-322
5216;-384;444;871
5217;-698;50;791
5218;724;-758;-845
5219;64;513;-333
5220;333;790;127
5221;-673;740;-92
5222;512;-475;-277
5223;-857;-421;266
5224;-453;645;919
5225;676;-646;514
5226;868;183;575
5227;562;-485;-243
5228;387;-94;-667
5229;-592;406;-699
5230;778;-511;632
5231;25;421;-312
5232;-622;115;71
5233;187;738;91
5234;-122;-550;627
5235;157;269;512
5236;-375;663;738
5237;-496;319;-683
5238;22;-760;-405
5239;561;-506;595
5240;-394;-452;-854
5241;-359;-390;-857
5242;-806;690;-46
5243;-461;-441;-217
5244;-509;55;-23
5245;-40;395;-296
5246;33;-605;-399
5247;-101;-385;524
5248;731;-510;701
5249;-429;-384;-816
5250;187;780;174
5251;-783;722;-38
5252;724;-851;-841
5253;826;435;561
5254;-431;578;725
5255;-869;779;33
5256;-345;547;819
5257;629;265;-484
5258;296;851;-32
5259;158;801;165
5260;-350;-286;-802
5261;-462;-920;853
5262;-77;-421;578
5263;160;766;131
5264;-667;-453;-272
5265;-485;-508;-179
5266;-425;-328;-817
5267;687;308;-302
5268;-777;613;-1
5269;-31;375;-383
5270;-480;-522;-199
5271;-501;230;-10
5272;745;-707;696
5273;-567;454;-725
5274;774;-803;-735
5275;363;-89;-627
5276;-585;-934;637
5277;-656;212;44
5278;19;-599;-482
5279;-536;-814;818
5280;801;-584;593
5281;-382;418;-624
5282;677;-698;682
5283;696;-634;713
5284;-515;-727;817
5285;257;214;483
5286;747;-700;685
5287;-43;297;-362
5288;797;298;630
5289;-4;-316;542
5290;-832;-422;249
5291;75;-705;-314
5292;810;390;570
5293;792;336;609
5294;407;-275;-736
5295;735;313;435
5296;231;807;208
5297;868;408;569
5298;-608;21;682
5299;-607;-897;688
5300;121;788;77
5301;-461;-390;-780
5302;3;-610;-363
5303;636;-495;-154
5304;433;-249;-644
5305;267;315;417
5306;-618;-313;-267
5307;-842;689;-124
5308;632;-410;-113
5309;-404;-305;-790
5310;638;-647;660
5311;22;304;-329
5312;-497;598;698
5313;733;401;-452
5314;655;-637;734
5315;-561;262;-42
5316;-360;-270;-767
5317;-383;626;877
5318;103;-658;-475
5319;-448;-925;717
5320;223;815;31
5321;-187;-450;545
5322;-464;-454;-275
5323;-289;-383;-786
5324;-379;-263;-773
5325;623;338;-392
5326;-67;-445;484
5327;-479;192;-104
5328;5;-587;-447
5329;87;481;-317
5330;-500;229;42
5331;693;-602;577
5332;689;295;-546
5333;506;-512;-261
5334;921;258;509
5335;795;-744;-945
5336;-826;-556;294
5337;603;-602;528
5338;615;352;-481
5339;-145;-437;449
5340;-461;607;736
5341;-307;591;827
5342;-632;-407;-155
5343;-737;-402;258
5344;-562;424;-793
5345;-548;-27;821
5346;-19;526;-365
5347;-499;657;742
5348;-610;63;896
5349;676;-742;-725
5350;-911;-428;432
5351;791;-640;577
5352;636;-594;611
5353;801;-908;-728
5354;-174;-520;513
5355;-579;-525;-286
5356;-510;-938;702
5357;-277;-251;-864
5358;866;214;514
5359;-759;634;44
5360;-411;-394;-710
5361;331;846;72
5362;-799;877;-66
5363;-355;501;858
5364;175;845;11
5365;389;-122;-763
5366;0;290;-263
5367;-645;-29;852
5368;-891;-497;354
5369;-21;-500;556
5370;231;261;537
5371;752;304;578
5372;253;852;103
5373;-633;-12;705
5374;321;884;17
5375;848;-836;-862
5376;-797;840;-50
5377;446;-182;-742
5378;-402;-333;-765
5379;-143;-477;608
5380;-560;-448;-88
5381;-459;-902;857
5382;660;-767;-751
5383;564;-584;-237
5384;236;183;452
5385;-469;256;-758
5386;-840;-410;246
5387;618;-685;671
5388;97;-760;-525
5389;-136;-409;603
5390;516;-417;-190
5391;-180;-395;628
5392;335;826;35
5393;-98;-555;572
5394;-587;301;-39
5395;-783;773;-48
5396;-408;448;-761
5397;-584;-14;842
5398;165;382;335
5399;-803;-543;317
5400;-398;-305;-844
5401;-395;326;-640
5402;-445;102;-45
5403;825;390;555
5404;687;-766;-732
5405;254;288;296
5406;-48;-419;685
5407;-647;-341;-283
5408;496;-589;-121
5409;-756;-474;222
5410;706;343;547
5411;-503;663;804
5412;309;269;445
5413;-59;487;-277
5414;-55;-465;653
5415;657;-480;707
5416;-658;732;-23
5417;-786;689;-34
5418;128;-642;-497
5419;322;-62;-708
5420;-525;-50;809
5421;-408;-415;-700
5422;334;833;168
5423;779;-675;605
5424;-798;-337;285
5425;298;-104;-789
5426;-580;497;822
5427;-551;20;782
5428;608;213;-478
5429;-733;-469;417
5430;-478;-734;812
5431;627;-478;642
5432;-850;786;-32
5433;601;-599;590
5434;309;356;342
5435;401;-256;-780
5436;-72;-391;498
5437;353;-178;-849
5438;-364;277;-751
5439;557;371;-342
5440;242;291;508
5441;-29;-779;-512
5442;-402;-863;751
5443;-45;-718;-429
5444;-440;-400;-825
5445;-24;382;-207
5446;-468;622;815
5447;25;-558;-516
5448;-420;423;-758
5449;244;-108;-718
5450;525;-518;-298
5451;767;369;647
5452;839;311;512
5453;778;204;448
5454;-969;-421;385
5455;24;331;-458
5456;-98;-488;541
5457;-544;352;-728
5458;806;-719;-708
5459;714;-564;551
5460;-539;415;-700
5461;-533;-832;630
5462;-346;-314;-937
5463;-108;-314;510
5464;-425;468;902
5465;-648;43;695
5466;113;463;-262
5467;-873;-403;380
5468;-878;-455;341
5469;869;301;507
5470;681;216;-391
5471;337;278;393
5472;-663;785;-97
5473;-595;-816;750
5474;-830;-556;364
5475;881;229;610
5476;-7;-611;-555
5477;638;306;-452
5478;-451;-533;-179
5479;-609;-476;-299
5480;292;207;333
5481;-246;-285;-716
5482;518;-605;-215
5483;915;337;494
5484;-332;-381;-741
5485;-423;-395;-690
5486;-503;-926;704
5487;-846;-352;243
5488;566;197;-389
5489;796;280;-428
5490;183;740;-49
5491;-454;559;713
5492;126;790;-31
5493;721;-572;508
5494;-257;-298;-695
5495;760;-625;631
5496;-35;-474;570
5497;-625;34;776
5498;307;775;16
5499;-733;883;-65
5500;593;-468;-233
5501;-66;-516;485
5502;753;-523;590
5503;-828;-461;354
5504;-381;-351;-715
5505;680;-552;722
5506;-454;657;716
5507;-93;-514;633
5508;694;-720;715
5509;-529;-456;-351
5510;689;296;-289
5511;182;369;307
5512;777;283;554
5513;410;-251;-667
5514;312;250;343
5515;668;-717;-809
5516;305;-255;-798
5517;-454;617;699
5518;-31;-353;549
5519;-490;316;-4
5520;635;373;-422
5521;881;445;519
5522;-741;-415;408
5523;-78;-382;566
5524;122;810;85
5525;-552;223;-124
5526;617;-565;751
5527;776;185;562
5528;651;228;-372
5529;-289;-348;-694
5530;-824;768;0
5531;-541;-463;-313
5532;-561;-61;699
5533;-471;109;114
5534;802;240;446
5535;-801;-358;437
5536;-565;63;47
5537;838;-856;-838
5538;-521;-867;684
5539;537;-660;636
5540;845;217;453
5541;564;-482;-119
5542;853;-673;-848
5543;164;858;44
5544;304;-87;-683
5545;-845;-305;383
5546;-702;663;-11
5547;-688;827;-63
5548;-455;-536;-278
5549;-652;-896;708
5550;13;-529;521
5551;-878;-479;409
5552;95;-639;-545
5553;379;-226;-601
5554;367;-201;-727
5555;-17;472;-270
5556;-582;-746;685
5557;-494;-11;723
5558;-626;8;914
5559;-556;126;4
5560;-691;-452;-258
5561;880;247;479
5562;765;-712;-761
5563;749;344;576
5564;-524;187;-36
5565;216;729;-57
5566;790;284;-461
5567;-505;258;-35
5568;145;388;-418
5569;582;-610;-191
5570;391;-62;-639
5571;-270;-394;-912
5572;-565;294;-57
5573;-922;-411;366
5574;708;255;519
5575;583;-482;651
5576;-464;417;-656
5577;-502;-344;-147
5578;-285;-260;-774
5579;-660;-867;808
5580;634;-566;691
5581;236;701;15
5582;-777;735;61
5583;718;-576;620
5584;649;-560;706
5585;259;887;-44
5586;-799;-357;452
5587;-764;-383;370
5588;605;-557;-222
5589;-826;-534;359
5590;849;241;662
5591;-659;-488;-174
5592;-364;-345;-815
5593;47;307;-394
5594;332;737;106
5595;-616;191;101
5596;-392;-274;-746
5597;592;-570;708
5598;-926;788;-49
5599;902;295;604
5600;-405;-456;-802
5601;-348;-394;-665
5602;-504;436;-624
5603;-499;-517;-128
5604;279;931;69
5605;-530;609;742
5606;882;211;604
5607;580;-512;656
5608;-495;-527;-185
5609;553;-357;-161
5610;667;-550;-124
5611;320;-113;-576
5612;-39;-462;682
5613;898;310;426
5614;-834;-398;265
5615;-387;-366;-890
5616;-538;377;-668
5617;-514;585;892
5618;-481;-811;651
5619;574;-442;-142
5620;-845;826;26
5621;-557;618;865
5622;73;477;-428
5623;270;-173;-798
5624;583;-623;632
5625;381;-226;-665
5626;150;-587;-466
5627;-351;608;800
5628;-542;-108;854
5629;-585;127;91
5630;455;-146;-700
5631;615;-483;699
5632;481;-425;-179
5633;-701;-58;731
5634;588;-512;-200
5635;797;326;641
5636;963;274;511
5637;134;-594;-380
5638;80;-674;-436
5639;257;743;168
5640;551;203;-418
5641;284;229;440
5642;61;-774;-511
5643;576;-426;-249
5644;746;-716;-856
5645;-581;-849;873
5646;707;247;-405
5647;-412;177;62
5648;526;284;-460
5649;-58;-601;-410
5650;147;357;-305
5651;824;-879;-804
5652;-313;-476;-724
5653;772;214;473
5654;-699;9;834
5655;-452;-820;657
5656;449;-430;-199
5657;81;354;-473
5658;657;265;-397
5659;-460;636;899
5660;260;-206;-712
5661;-478;135;66
5662;494;-508;-226
5663;762;-925;-830
5664;750;-835;-770
5665;-332;564;710
5666;372;-192;-741
5667;-770;-522;393
5668;134;363;363
5669;-26;343;-474
5670;-549;-912;740
5671;881;336;454
5672;-508;655;710
5673;551;-391;-256
5674;671;335;-491
5675;305;233;406
5676;548;-524;-244
5677;-519;-306;-206
5678;-507;28;877
5679;128;303;283
5680;23;-387;566
5681;150;452;-387
5682;-590;-104;781
5683;596;-544;-118
5684;623;-584;612
5685;-512;436;-650
5686;-209;-490;561
5687;341;759;82
5688;-760;-399;343
5689;424;-277;-668
5690;-641;208;80
5691;651;-614;588
5692;-433;-494;-235
5693;109;-613;-521
5694;-49;386;-240
5695;-765;-501;446
5696;-613;147;70
5697;72;-612;-363
5698;97;-560;-512
5699;751;392;440
5700;-613;-118;748
5701;171;731;46
5702;-543;-729;739
5703;15;444;-252
5704;205;290;399
5705;-828;627;-40
5706;-96;-395;470
5707;664;262;-269
5708;349;-151;-726
5709;-430;-774;722
5710;742;-486;655
5711;-515;-477;-218
5712;492;-410;-135
5713;617;-566;-232
5714;652;-723;618
5715;-134;-472;557
5716;-583;28;763
5717;-546;-434;-232
5718;31;363;-274
5719;135;326;281
5720;146;385;-382
5721;-497;-889;850
5722;888;-789;-856
5723;-78;-301;548
5724;866;-794;-825
5725;758;345;574
5726;-541;518;846
5727;-453;-851;871
5728;147;159;420
5729;789;269;661
5730;-507;-127;812
5731;209;853;92
5732;613;213;-470
5733;816;337;581
5734;-501;-485;-125
5735;751;-573;636
5736;-74;-542;579
5737;878;340;636
5738;-330;488;762
5739;304;351;320
5740;63;371;-473
5741;-546;619;748
5742;734;-771;-886
5743;130;-605;-368
5744;663;-859;-788
5745;-642;-364;-246
5746;-712;-102;785
5747;86;234;475
5748;-360;-284;-841
5749;120;-576;-477
5750;-590;-888;617
5751;-163;-479;631
5752;-581;-504;-328
5753;159;284;374
5754;-490;512;781
5755;141;182;420
5756;897;208;582
5757;645;299;-523
5758;590;-654;598
5759;290;896;152
5760;592;284;-382
5761;-791;-334;331
5762;783;315;516
5763;748;215;574
5764;-569;-381;-312
5765;206;702;32
5766;-325;-358;-710
5767;674;-527;766
5768;869;-756;-763
5769;196;785;-43
5770;427;-232;-649
5771;216;693;136
5772;191;183;475
5773;-580;-902;687
5774;254;-120;-608
5775;-879;738;80
5776;-686;25;778
5777;-624;-845;713
5778;695;-806;-845
5779;286;326;416
5780;30;-726;-477
5781;887;309;438
5782;-430;314;-643
5783;-80;330;-323
5784;698;-490;719
5785;-498;211;48
5786;-400;427;-617
5787;-512;237;101
5788;-479;-355;-173
5789;-393;-294;-681
5790;-581;-967;693
5791;-919;-409;294
5792;-606;-480;-303
5793;237;705;132
5794;603;172;-349
5795;354;-269;-609
5796;9;-394;634
5797;339;750;-13
5798;511;-464;-213
5799;-921;718;6
5800;600;-446;-186
5801;809;-804;-906
5802;-479;-535;-196
5803;500;-613;-80
5804;-165;-391;585
5805;-732;760;-13
5806;779;281;472
5807;7;386;-457
5808;746;389;579
5809;146;372;464
5810;245;889;20
5811;863;289;582
5812;587;-473;-102
5813;248;698;93
5814;-511;156;-88
5815;19;-487;583
5816;-495;367;-601
5817;562;-570;701
5818;-504;547;749
5819;-131;-397;639
5820;133;333;284
5821;84;-553;-433
5822;67;-707;-489
5823;-11;-664;-340
5824;-141;-492;492
5825;-621;-58;904
5826;183;212;338
5827;-607;-873;783
5828;-888;-435;283
5829;-455;415;-801
5830;787;-603;623
5831;-621;-735;748
5832;-393;-493;-767
5833;-513;316;-26
5834;-571;125;106
5835;45;-667;-363
5836;-458;220;-66
5837;-623;-357;-263
5838;-789;-483;294
5839;578;200;-444
5840;-632;-47;819
5841;-351;-385;-652
5842;-472;394;-860
5843;-551;150;-146
5844;335;-97;-680
5845;233;278;274
5846;-209;-369;506
5847;217;784;50
5848;-413;-789;761
5849;351;-34;-675
5850;-829;-516;437
5851;-681;794;-82
5852;-686;-422;-235
5853;-769;-373;326
5854;901;-845;-803
5855;804;-762;-679
5856;135;-776;-460
5857;-546;272;-85
5858;-727;-482;303
5859;641;-595;598
5860;-659;231;-28
5861;-798;687;-54
5862;727;172;-444
5863;-610;118;-63
5864;-783;873;-83
5865;617;192;-418
5866;566;-429;-273
5867;320;-293;-733
5868;-464;-445;-316
5869;-338;557;848
5870;-552;-819;735
5871;-153;-495;525
5872;64;-635;-338
5873;595;-448;-176
5874;-844;774;-133
5875;663;-499;558
5876;-809;-376;273
5877;477;-594;-103
5878;49;-704;-527
5879;-521;-837;683
5880;-815;851;69
5881;578;395;-453
5882;265;862;51
5883;547;-460;-191
5884;-131;-420;599
5885;-604;-138;784
5886;279;-163;-567
5887;-767;720;-38
5888;643;-633;666
5889;-398;529;934
5890;546;-454;-143
5891;115;212;408
5892;-472;391;-749
5893;62;338;-397
5894;334;-164;-571
5895;-638;-523;-299
5896;-891;-539;292
5897;272;-80;-655
5898;-480;-466;-289
5899;-519;-799;826
5900;692;-701;675
5901;796;336;582
5902;51;-653;-417
5903;-544;-121;853
5904;732;-527;529
5905;-349;-252;-782
5906;-163;-445;655
5907;-614;-418;-242
5908;-650;-395;-308
5909;-627;-819;856
5910;-504;588;814
5911;108;-733;-493
5912;-424;169;-40
5913;27;-437;466
5914;-227;-364;-782
5915;-464;-392;-832
5916;-607;249;-9
5917;-540;472;-666
5918;-543;-533;-194
5919;-467;-934;792
5920;31;484;-458
5921;-533;-391;-326
5922;68;385;-351
5923;-595;80;783
5924;-509;253;-59
5925;-365;-350;-852
5926;232;350;276
5927;751;-795;-936
5928;364;827;-14
5929;-539;-451;-252
5930;-495;536;819
5931;833;213;485
5932;703;-700;576
5933;-866;-481;342
5934;-608;-22;749
5935;-816;-487;351
5936;49;369;-271
5937;-536;34;776
5938;-584;124;-62
5939;84;277;-381
5940;-384;396;-781
5941;-796;-510;272
5942;485;-442;-42
5943;42;302;-395
5944;-343;453;814
5945;-491;544;921
5946;-777;-507;334
5947;-763;-421;237
5948;286;711;153
5949;-728;-500;354
5950;-698;727;-132
5951;711;312;-391
5952;271;160;410
5953;-882;765;-16
5954;-574;-475;-86
5955;-485;237;-14
5956;707;278;557
5957;-574;380;-767
5958;-136;-338;530
5959;-21;-361;514
5960;-21;-646;-546
5961;173;819;155
5962;-446;-326;-781
5963;967;312;512
5964;-555;-35;904
5965;176;-701;-429
5966;-508;275;-656
5967;-435;-753;782
5968;54;-764;-531
5969;-669;761;-69
5970;34;447;-259
5971;149;-592;-480
5972;134;829;114
5973;-524;-932;699
5974;-658;802;1
5975;850;-846;-814
5976;563;-386;-226
5977;-812;-415;223
5978;738;-703;631
5979;625;376;-389
5980;-471;-361;-810
5981;371;-210;-737
5982;678;-502;541
5983;176;397;398
5984;-319;616;796
5985;669;-535;-61
5986;-889;-426;362
5987;813;-733;-937
5988;-502;472;772
5989;588;-546;-203
5990;-798;636;35
5991;354;799;116
5992;87;-669;-318
5993;683;-866;-883
5994;-672;742;-71
5995;643;-460;604
5996;159;413;447
5997;-6;-339;534
5998;-646;743;-93
5999;554;246;-360
6000;114;323;504
6001;-792;-425;261
6002;-637;-780;675
6003;-837;-497;378
6004;-603;-65;671
6005;236;877;66
6006;226;-251;-631
6007;292;733;123
6008;-133;-455;599
6009;686;-844;-719
6010;-550;-795;839
6011;592;198;-372
6012;-793;783;-88
6013;-790;-384;231
6014;-617;-52;834
6015;-500;-59;737
6016;-367;299;-664
6017;51;381;-275
6018;-428;481;-768
6019;-435;692;769
6020;204;-122;-734
6021;38;485;-372
6022;-149;-443;678
6023;-438;683;732
6024;909;236;515
6025;-546;-394;-201
6026;821;278;511
6027;-374;-485;-762
6028;-487;614;831
6029;-461;403;-590
6030;-57;-507;614
6031;758;-605;754
6032;262;261;356
6033;-422;426;-862
6034;259;746;51
6035;-328;353;-703
6036;866;296;434
6037;564;263;-336
6038;-637;-921;724
6039;167;409;418
6040;618;200;-406
6041;-480;-317;-173
6042;543;335;-417
6043;680;-843;-730
6044;-700;5;828
6045;-493;-747;789
6046;-526;-3;807
6047;-350;590;843
6048;-665;-112;744
6049;125;872;49
6050;672;-854;-761
6051;-632;-359;-217
6052;166;856;84
6053;-481;-840;759
6054;-542;-805;711
6055;-363;-419;-689
6056;725;342;-471
6057;-689;47;717
6058;199;152;344
6059;-695;703;-119
6060;-480;539;902
6061;621;207;-478
6062;-554;-713;721
6063;491;-409;-243
6064;271;906;116
6065;-579;-39;877
6066;-597;-920;759
6067;-411;-442;-841
6068;-614;91;12
6069;98;327;-299
6070;559;-656;673
6071;908;302;454
6072;-455;687;872
6073;-445;552;867
6074;241;-145;-694
6075;330;-168;-678
6076;-646;-31;798
6077;-500;583;826
6078;-324;-281;-745
6079;-65;-501;450
6080;-475;-911;789
6081;388;-298;-749
6082;-961;-433;398
6083;-524;52;860
6084;-301;-452;-730
6085;-301;-251;-835
6086;-52;-678;-487
6087;296;-152;-705
6088;-719;-481;340
6089;112;785;30
6090;-550;-967;660
6091;47;-759;-378
6092;665;-504;-125
6093;256;335;443
6094;74;-673;-354
6095;-684;787;43
6096;271;-134;-681
6097;459;-591;-179
6098;-278;-384;-785
6099;729;-816;-917
6100;2;493;-325
6101;961;327;490
6102;867;-891;-793
6103;324;827;-36
6104;757;-548;690
6105;318;746;152
6106;42;307;-331
6107;522;274;-417
6108;527;310;-449
6109;473;-192;-698
6110;718;-806;-906
6111;-473;226;-73
6112;39;430;-291
6113;673;-509;741
6114;-31;342;-469
6115;-845;-479;276
6116;625;-626;-121
6117;-578;-864;802
6118;541;-568;-100
6119;-571;-414;-353
6120;301;368;404
6121;708;249;-430
6122;254;901;156
6123;-440;470;916
6124;-565;241;-20
6125;-677;-871;777
6126;371;-165;-620
6127;192;832;64
6128;129;771;123
6129;703;-557;765
6130;-779;743;-77
6131;858;190;565
6132;661;-520;-181
6133;80;261;462
6134;683;-591;559
6135;292;713;32
6136;326;-289;-788
6137;686;-458;-220
6138;-615;-25;828
6139;88;-691;-378
6140;434;-123;-761
6141;-449;168;-130
6142;-930;-459;277
6143;596;-540;-31
6144;228;-212;-620
6145;-538;-471;-185
6146;788;-895;-779
6147;224;904;124
6148;-590;-761;737
6149;-901;-517;377
6150;-439;-323;-685
6151;-603;-144;800
6152;866;311;675
6153;703;-601;749
6154;-437;402;-843
6155;-474;-351;-830
6156;-570;572;844
6157;10;-382;567
6158;-582;-104;803
6159;468;-407;-175
6160;-480;-786;839
6161;-521;284;-17
6162;6;300;-385
6163;880;-845;-759
6164;-352;-384;-901
6165;-545;-479;-103
6166;-533;-308;-258
6167;-812;743;-111
6168;768;-765;-877
6169;817;-847;-884
6170;641;-462;645
6171;-477;-450;-187
6172;120;400;463
6173;-811;-346;330
6174;-472;657;775
6175;-368;-283;-856
6176;-506;488;830
6177;-405;220;-37
6178;-733;-406;328
6179;-389;585;879
6180;252;844;66
6181;721;-658;719
6182;37;326;-372
6183;-586;-402;-148
6184;-552;-55;853
6185;167;228;462
6186;610;-466;-28
6187;317;-60;-678
6188;91;330;-346
6189;-696;17;808
6190;-458;167;-16
6191;287;886;16
6192;-385;554;939
6193;-145;-353;450
6194;-105;-316;550
6195;-427;389;-612
6196;-358;-332;-774
6197;-477;-6;732
6198;721;-870;-923
6199;-877;-409;360
6200;-577;-346;-204
6201;537;-630;606
6202;-361;486;821
6203;-322;-300;-839
6204;-366;507;867
6205;-847;728;-71
6206;752;-592;765
6207;834;-818;-689
6208;10;463;-261
6209;-396;436;-732
6210;-510;564;808
6211;566;-478;-151
6212;291;-113;-761
6213;-476;441;-830
6214;-79;-577;548
6215;771;-596;638
6216;-846;741;79
6217;-559;75;-28
6218;597;-581;-116
6219;-371;-378;-900
6220;-446;554;683
6221;-557;-909;876
6222;-489;-913;634
6223;-421;327;-771
6224;585;-604;-54
6225;45;-719;-328
6226;193;216;344
6227;-79;-709;-458
6228;830;-778;-885
6229;-456;545;777
6230;-427;478;-635
6231;785;352;572
6232;-587;-512;-175
6233;-901;-430;446
6234;-556;-463;-309
6235;601;-602;558
6236;-70;428;-263
6237;186;309;277
6238;-501;-852;826
6239;747;345;-356
6240;679;-593;613
6241;-678;-102;797
6242;273;380;432
6243;582;-549;-286
6244;-489;-838;849
6245;-910;681;-9
6246;210;248;519
6247;-526;559;840
6248;845;-759;-872
6249;303;-70;-797
6250;894;276;437
6251;-431;516;858
6252;817;-885;-907
6253;-476;190;-84
6254;749;-735;-756
6255;-497;264;-23
6256;-55;-438;543
6257;171;240;289
6258;-514;-531;-247
6259;920;247;494
6260;-446;-889;717
6261;-371;534;787
6262;28;-728;-323
6263;-683;732;-67
6264;153;-715;-512
6265;708;292;-386
6266;-683;698;-25
6267;682;-693;-883
6268;593;354;-313
6269;57;-687;-498
6270;-443;390;-865
6271;-826;-406;254
6272;783;-696;-917
6273;276;376;426
6274;-565;582;776
6275;716;376;-367
6276;-844;-406;432
6277;775;235;-400
6278;735;-596;769
6279;-370;574;782
6280;605;390;-481
6281;671;242;-310
6282;50;-595;-507
6283;-412;-397;-757
6284;788;-884;-881
6285;-356;-293;-858
6286;-660;-137;745
6287;346;-219;-834
6288;-631;200;-46
6289;84;253;345
6290;-435;-385;-772
6291;328;-67;-734
6292;595;-646;-149
6293;-666;-102;795
6294;527;-563;655
6295;72;251;470
6296;290;-135;-725
6297;-492;432;-846
6298;587;-410;-162
6299;-827;740;-8
6300;302;-197;-573
6301;206;681;89
6302;664;-502;590
6303;146;-737;-384
6304;799;265;550
6305;302;-214;-733
6306;329;-256;-601
6307;149;438;-398
6308;-501;677;746
6309;738;236;524
6310;-789;865;-107
6311;-650;-426;-172
6312;575;-620;572
6313;213;175;355
6314;-333;610;805
6315;130;482;-370
6316;-594;-351;-319
6317;-847;-557;251
6318;25;-805;-423
6319;-678;789;32
6320;-655;-147;721
6321;-390;-440;-801
6322;-754;789;-93
6323;17;-753;-347
6324;176;714;-38
6325;475;-586;-152
6326;803;-749;-735
6327;-567;-501;-322
6328;-37;-428;617
6329;572;253;-371
6330;617;163;-408
6331;190;359;515
6332;879;230;552
6333;796;-733;-923
6334;-433;485;-716
6335;878;-709;-822
6336;-972;-452;368
6337;383;-103;-687
6338;-616;-4;787
6339;239;-187;-647
6340;-605;-483;-291
6341;-418;266;-666
6342;579;348;-481
6343;874;330;496
6344;-680;-403;-192
6345;-665;-5;817
