Point Number;X cooridnate;Y coordinate;Z coordinate
5028;843;476;-491
5029;51;840;690
5030;-692;242;252
5031;-234;848;-141
5032;-62;-24;579
5033;-560;-469;26
5034;-523;61;-358
5035;-792;-308;705
5036;285;802;-737
5037;-546;-551;-772
5038;-117;-557;630
5039;-526;-443;59
5040;-393;793;452
5041;-90;-602;615
5042;180;865;687
5043;678;319;320
5044;27;-219;65
5045;386;828;-810
5046;760;-39;-191
5047;329;855;-801
5048;247;813;-767
5049;-908;716;-484
5050;-478;-489;-25
5051;303;624;-771
5052;626;-594;-698
5053;-775;741;-469
5054;-790;756;-402
5055;52;881;656
5056;-689;239;173
5057;-120;17;567
5058;-832;145;249
5059;-352;765;422
5060;120;785;631
5061;645;359;319
5062;-217;-575;600
5063;-762;699;-456
5064;-258;842;-177
5065;250;724;-877
5066;-579;-577;-816
5067;65;-5;67
5068;300;161;-543
5069;468;-297;580
5070;-43;-16;665
5071;-567;-421;51
5072;759;515;-486
5073;797;-37;-134
5074;-469;108;-331
5075;370;794;-870
5076;505;-605;-735
5077;-125;-545;578
5078;865;489;-501
5079;855;-162;-91
5080;621;325;364
5081;308;129;-545
5082;119;861;770
5083;-588;-457;-775
5084;-767;-432;608
5085;-416;759;490
5086;-799;675;-433
5087;517;-533;-680
5088;-804;-498;649
5089;523;-237;662
5090;-197;805;-184
5091;-590;-568;-811
5092;-777;182;339
5093;751;-871;-181
5094;-786;-414;653
5095;569;-208;589
5096;585;-272;594
5097;-93;-568;560
5098;-252;856;-170
5099;-513;-489;47
5100;299;183;-487
5101;-783;816;-533
5102;696;-188;-64
5103;560;-301;498
5104;-721;40;211
5105;68;892;723
5106;-825;813;-554
5107;-406;794;470
5108;717;-749;-152
5109;-822;-394;659
5110;-510;-483;-19
5111;820;-194;-81
5112;758;-175;-75
5113;86;882;709
5114;-433;842;441
5115;-724;138;345
5116;315;156;-507
5117;658;352;348
5118;684;-126;-94
5119;738;337;304
5120;-664;192;276
5121;-877;-378;680
5122;572;-305;573
5123;10;-153;138
5124;326;720;-754
5125;-785;674;-471
5126;735;-875;-33
5127;-499;34;-363
5128;709;406;388
5129;324;191;-497
5130;-543;789;405
5131;-701;180;181
5132;-418;777;348
5133;-111;26;617
5134;-711;-396;639
5135;541;-272;584
5136;593;-221;610
5137;830;-123;-208
5138;-489;56;-363
5139;-726;267;197
5140;-87;-23;669
5141;-158;-555;582
5142;393;795;-810
5143;313;194;-570
5144;319;627;-851
5145;-59;62;574
5146;-889;766;-507
5147;106;778;696
5148;820;-76;-89
5149;735;-31;-125
5150;-77;40;558
5151;47;-175;127
5152;-162;-532;629
5153;546;-611;-648
5154;175;857;649
5155;-629;-579;-799
5156;-478;63;-317
5157;-37;-107;100
5158;162;-92;136
5159;-518;714;445
5160;702;-895;-39
5161;-463;822;329
5162;-526;93;-342
5163;572;-334;528
5164;-478;104;-321
5165;-874;-450;701
5166;205;648;-808
5167;-457;84;-324
5168;707;-870;-108
5169;-192;842;-159
5170;-519;-429;60
5171;-190;-578;570
5172;123;782;658
5173;154;-132;117
5174;634;-853;-28
5175;324;162;-563
5176;890;548;-533
5177;745;-49;-205
5178;34;795;690
5179;574;310;315
5180;-512;78;-305
5181;-602;-368;-817
5182;-809;751;-443
5183;622;288;345
5184;621;-551;-666
5185;-404;794;452
5186;564;-656;-728
5187;346;143;-476
5188;783;-828;-20
5189;361;842;-798
5190;-189;-576;548
5191;-493;-491;-34
5192;-243;807;-197
5193;-573;-474;-6
5194;426;781;-805
5195;-200;-577;620
5196;116;-13;27
5197;908;573;-505
5198;-779;686;-537
5199;131;900;676
5200;-212;838;-169
5201;800;413;-620
5202;630;367;270
5203;627;354;214
5204;-478;-419;31
5205;544;-262;597
5206;586;-580;-628
5207;486;-626;-667
5208;-180;-532;596
5209;897;580;-497
5210;757;-203;-67
5211;-233;792;-149
5212;-70;-30;674
5213;-183;-617;564
5214;-852;-343;687
5215;-505;-388;44
5216;-153;-16;628
5217;42;799;794
5218;-519;103;-298
5219;-495;28;-320
5220;584;-627;-675
5221;-435;734;381
5222;865;-200;-87
5223;-530;-445;-825
5224;361;190;-502
5225;-238;799;-198
5226;710;-799;-184
5227;751;-858;-51
5228;406;671;-782
5229;-21;27;629
5230;-83;4;592
5231;697;333;221
5232;-520;123;-347
5233;-777;214;157
5234;316;216;-509
5235;-528;703;424
5236;703;-22;-121
5237;-788;125;268
5238;-791;186;377
5239;-817;-405;687
5240;580;-207;570
5241;-450;-430;-31
5242;648;-869;-124
5243;-552;-412;-18
5244;918;434;-527
5245;73;752;773
5246;605;363;337
5247;-509;-423;0
5248;-201;788;-146
5249;-389;797;450
5250;-172;-650;599
5251;794;-147;0
5252;-567;-572;-736
5253;-831;720;-499
5254;-692;222;333
5255;504;-644;-668
5256;-534;-435;26
5257;52;-163;33
5258;-491;-471;74
5259;584;-594;-690
5260;-729;684;-477
5261;-543;-434;-880
5262;273;850;-777
5263;374;173;-507
5264;55;770;689
5265;-769;217;212
5266;-825;755;-534
5267;-494;96;-352
5268;527;-303;593
5269;-60;41;588
5270;546;-281;687
5271;-519;793;398
5272;518;-214;629
5273;-364;766;431
5274;290;741;-701
5275;-190;864;-157
5276;412;760;-812
5277;710;-78;-118
5278;850;-127;-63
5279;35;-209;30
5280;792;-808;-137
5281;-518;-460;-49
5282;-748;108;234
5283;-502;112;-335
5284;677;-877;-17
5285;-836;766;-421
5286;823;-240;-124
5287;520;-646;-703
5288;-748;687;-556
5289;599;-266;604
5290;591;-508;-700
5291;92;787;712
5292;24;-198;116
5293;763;-874;-84
5294;-194;-527;570
5295;562;-294;484
5296;-13;-164;97
5297;-626;112;255
5298;826;480;-645
5299;-525;-469;-47
5300;65;9;80
5301;-579;-397;-850
5302;754;-841;-211
5303;-518;-457;39
5304;-86;-40;595
5305;537;-632;-733
5306;389;176;-512
5307;-671;127;205
5308;-60;22;569
5309;575;-353;574
5310;-173;864;-161
5311;508;-639;-700
5312;-554;-432;43
5313;-93;15;596
5314;-649;-444;-681
5315;680;290;337
5316;575;-552;-693
5317;-485;36;-322
5318;665;382;403
5319;-827;766;-502
5320;-506;744;493
5321;-598;-443;-704
5322;499;-332;674
5323;465;-356;567
5324;-225;783;-214
5325;130;817;755
5326;-606;-413;-712
5327;-108;1;590
5328;192;682;-792
5329;-394;762;356
5330;-121;51;641
5331;-735;249;153
5332;-502;97;-292
5333;-681;-526;-849
5334;449;-232;599
5335;-68;2;656
5336;-491;82;-352
5337;116;845;694
5338;209;-119;70
5339;-158;-598;592
5340;-88;-10;614
5341;-794;-307;693
5342;-751;-347;650
5343;-529;-561;-815
5344;579;361;288
5345;353;169;-572
5346;335;751;-690
5347;-638;-470;-837
5348;67;765;763
5349;-566;-433;-791
5350;837;454;-651
5351;262;728;-695
5352;704;289;417
5353;-512;-425;-4
5354;-128;-580;542
5355;-715;733;-448
5356;494;-600;-638
5357;-720;-406;642
5358;790;-826;-159
5359;371;755;-886
5360;380;181;-560
5361;-501;-509;19
5362;592;-231;633
5363;-574;-503;-733
5364;-824;217;202
5365;195;-101;39
5366;-16;-105;27
5367;777;-819;-76
5368;-506;33;-316
5369;302;690;-781
5370;848;-144;-172
5371;710;-54;-94
5372;588;-313;513
5373;747;261;350
5374;356;193;-534
5375;-879;-416;661
5376;-427;674;390
5377;-738;734;-496
5378;298;646;-892
5379;-766;-418;606
5380;133;757;723
5381;-182;-570;580
5382;577;-602;-752
5383;340;779;-724
5384;228;684;-884
5385;605;232;326
5386;381;719;-927
5387;-547;-486;-20
5388;722;290;410
5389;366;203;-537
5390;-109;-535;634
5391;247;793;-777
5392;685;-885;-59
5393;-209;771;-175
5394;30;-204;120
5395;496;-567;-726
5396;-56;64;604
5397;-468;116;-331
5398;-835;724;-403
5399;227;-104;83
5400;738;-866;-112
5401;50;-92;60
5402;-521;78;-316
5403;665;291;424
5404;-461;711;487
5405;-470;683;456
5406;215;755;-882
5407;-25;45;624
5408;-624;138;241
5409;-902;-382;560
5410;69;811;645
5411;-514;772;459
5412;-525;104;-324
5413;155;892;772
5414;-806;128;303
5415;-112;72;601
5416;-768;120;220
5417;155;861;677
5418;92;-142;17
5419;-904;-463;678
5420;565;310;364
5421;-508;838;406
5422;-126;-26;642
5423;354;789;-742
5424;-870;-465;649
5425;83;911;678
5426;737;-762;-93
5427;766;-826;-93
5428;686;-920;-108
5429;495;-262;657
5430;-787;769;-528
5431;-511;-432;23
5432;-436;681;426
5433;675;-755;-130
5434;31;-97;188
5435;-211;767;-175
5436;632;-629;-733
5437;-809;53;240
5438;-148;14;673
5439;768;595;-574
5440;369;185;-559
5441;108;-15;142
5442;-76;34;607
5443;-785;-385;701
5444;342;715;-771
5445;-520;84;-320
5446;114;879;716
5447;78;-107;50
5448;681;-156;-118
5449;553;-520;-665
5450;524;-605;-741
5451;291;168;-555
5452;853;402;-540
5453;818;406;-480
5454;586;-296;653
5455;546;-364;526
5456;300;202;-524
5457;378;141;-540
5458;-472;-402;-24
5459;802;-31;-53
5460;695;-819;-150
5461;-710;-489;-829
5462;-711;-444;-780
5463;348;127;-517
5464;-515;64;-351
5465;739;499;-607
5466;-92;46;616
5467;-868;741;-465
5468;-502;47;-364
5469;699;-85;-82
5470;59;876;777
5471;76;-34;-40
5472;558;-590;-698
5473;-530;37;-325
5474;-421;764;493
5475;-750;707;-507
5476;-844;-479;577
5477;-813;838;-517
5478;-398;813;353
5479;604;-612;-682
5480;728;-817;-180
5481;686;267;242
5482;512;-541;-706
5483;-87;-23;685
5484;-763;-393;616
5485;166;-123;-40
5486;503;-226;657
5487;-670;61;294
5488;652;258;324
5489;-163;-569;545
5490;821;581;-544
5491;603;342;285
5492;-854;-366;608
5493;-186;-568;626
5494;564;-587;-761
5495;-544;-414;35
5496;761;-838;-211
5497;-746;39;197
5498;-519;-465;77
5499;-661;-462;-761
5500;306;207;-511
5501;138;-81;-55
5502;754;-104;-74
5503;794;-133;-40
5504;791;-167;-237
5505;716;-160;-17
5506;582;391;305
5507;-527;74;-313
5508;750;-92;-18
5509;857;511;-562
5510;685;310;269
5511;765;-862;11
5512;247;751;-776
5513;84;-47;-2
5514;-785;-394;667
5515;714;-836;-74
5516;-736;126;199
5517;-746;210;159
5518;842;-79;-212
5519;476;-292;500
5520;-745;-329;606
5521;-422;732;386
5522;-604;-418;-776
5523;575;-551;-722
5524;93;-204;159
5525;74;-63;70
5526;-764;63;203
5527;-180;836;-197
5528;346;121;-544
5529;-822;-311;595
5530;-739;-369;707
5531;801;-125;-156
5532;-536;66;-351
5533;-468;49;-348
5534;609;-551;-702
5535;-505;68;-360
5536;557;274;326
5537;-211;-609;580
5538;-206;768;-169
5539;-206;778;-215
5540;237;687;-811
5541;-902;-373;678
5542;860;-55;-85
5543;-431;816;407
5544;696;-852;-115
5545;-787;125;274
5546;-505;119;-310
5547;-559;-464;-801
5548;-764;697;-443
5549;-571;-375;-743
5550;-465;-467;45
5551;724;-85;-140
5552;-116;-611;621
5553;765;-813;-213
5554;-457;760;491
5555;-623;-546;-847
5556;-135;-627;640
5557;753;-791;-18
5558;-835;101;191
5559;665;419;273
5560;677;371;242
5561;-551;-439;13
5562;-71;77;604
5563;-518;62;-311
5564;643;372;313
5565;-513;-533;-793
5566;207;705;-728
5567;-846;-416;574
5568;820;-776;-72
5569;732;338;242
5570;-655;-502;-706
5571;-387;813;381
5572;30;-121;84
5573;-858;681;-466
5574;643;384;348
5575;665;-849;-105
5576;-76;-29;615
5577;-181;-536;613
5578;350;215;-531
5579;250;646;-875
5580;-831;-311;631
5581;-181;776;-206
5582;122;871;757
5583;-803;-404;564
5584;351;187;-568
5585;-746;695;-525
5586;797;-839;-126
5587;108;-20;18
5588;203;-122;-13
5589;-805;732;-480
5590;-585;-362;-775
5591;-770;754;-502
5592;-493;64;-342
5593;716;-178;-216
5594;-456;863;401
5595;-669;156;165
5596;89;780;739
5597;560;-226;524
5598;735;329;409
5599;-468;731;498
5600;682;-801;-115
5601;87;907;666
5602;588;329;363
5603;-470;64;-341
5604;-832;769;-505
5605;-82;48;659
5606;-177;-555;534
5607;-197;-597;602
5608;834;-29;-114
5609;-774;-389;699
5610;-175;-560;662
5611;809;499;-546
5612;-565;-549;-842
5613;-472;-458;-7
5614;-593;-502;-733
5615;681;-112;-90
5616;-897;791;-512
5617;-807;-337;563
5618;720;-836;-213
5619;-839;-495;627
5620;633;416;295
5621;146;898;741
5622;-200;-620;586
5623;530;-553;-688
5624;85;-92;182
5625;579;-531;-733
5626;804;-747;-52
5627;-582;-473;-802
5628;-261;845;-186
5629;287;150;-549
5630;-543;-435;79
5631;-516;-465;-17
5632;-814;743;-456
5633;702;-838;-50
5634;-179;823;-169
5635;-834;-386;655
5636;567;-331;526
5637;901;430;-533
5638;-33;32;583
5639;-497;-454;8
5640;95;922;708
5641;96;774;804
5642;29;838;750
5643;96;-144;21
5644;-177;-578;657
5645;92;822;650
5646;298;181;-533
5647;257;713;-932
5648;-512;794;483
5649;-509;88;-360
5650;403;787;-886
5651;457;-238;610
5652;-791;161;234
5653;226;654;-750
5654;-123;-15;582
5655;-537;-483;18
5656;-453;-454;25
5657;582;276;307
5658;570;-363;572
5659;-830;-333;578
5660;591;259;371
5661;-720;-387;685
5662;709;-746;-101
5663;752;-912;-89
5664;547;-216;564
5665;483;-572;-692
5666;770;-759;-91
5667;-467;37;-317
5668;492;-602;-737
5669;-449;-423;-7
5670;589;-326;564
5671;-557;-446;22
5672;842;-815;-88
5673;-431;790;455
5674;-484;54;-319
5675;671;326;400
5676;912;502;-472
5677;335;162;-553
5678;351;163;-476
5679;-816;820;-560
5680;141;830;732
5681;707;-909;-171
5682;473;-291;651
5683;121;815;787
5684;383;200;-533
5685;127;836;686
5686;552;-606;-650
5687;964;485;-607
5688;95;836;660
5689;-640;-367;-813
5690;314;211;-509
5691;-186;-565;546
5692;-117;-539;619
5693;508;-268;607
5694;639;-589;-651
5695;-791;204;212
5696;111;920;710
5697;811;-163;-102
5698;743;-769;-188
5699;-503;83;-383
5700;-521;781;374
5701;61;-41;75
5702;739;-852;-106
5703;177;-197;52
5704;-128;-525;592
5705;-514;-414;55
5706;749;-215;-71
5707;-93;-612;570
5708;-109;-615;546
5709;712;-758;-178
5710;734;388;270
5711;-684;-497;-697
5712;-674;-508;-848
5713;-515;-483;57
5714;833;-879;-126
5715;-804;-411;744
5716;320;158;-572
5717;313;169;-547
5718;-731;-346;641
5719;-205;824;-208
5720;-110;31;585
5721;307;129;-501
5722;535;-639;-722
5723;-261;803;-208
5724;888;532;-646
5725;-613;-481;-827
5726;374;152;-492
5727;31;772;718
5728;-439;832;438
5729;-527;64;-348
5730;247;851;-807
5731;526;-290;515
5732;376;152;-489
5733;139;-145;94
5734;223;639;-817
5735;-523;-394;27
5736;-206;867;-204
5737;834;393;-590
5738;-824;-353;647
5739;388;148;-526
5740;301;745;-780
5741;523;-304;555
5742;693;-718;-125
5743;276;770;-939
5744;-231;850;-151
5745;118;-171;161
5746;-721;-442;-807
5747;625;-253;598
5748;-420;841;452
5749;-66;-22;656
5750;-793;669;-544
5751;769;353;320
5752;493;-218;586
5753;361;727;-829
5754;46;816;684
5755;365;212;-537
5756;672;-838;-207
5757;807;-25;-82
5758;-889;-405;636
5759;-891;758;-443
5760;144;-24;-5
5761;-769;654;-546
5762;-689;123;361
5763;-97;-593;544
5764;-203;840;-168
5765;82;-106;64
5766;-775;732;-394
5767;-195;852;-182
5768;-98;45;621
5769;-222;859;-173
5770;-787;261;261
5771;486;-231;554
5772;-169;804;-182
5773;326;157;-502
5774;621;-627;-671
5775;483;-241;565
5776;-513;-474;36
5777;-474;76;-288
5778;519;-630;-686
5779;-447;729;457
5780;522;-303;612
5781;381;137;-530
5782;653;384;345
5783;423;791;-795
5784;698;-817;-192
5785;-415;778;455
5786;65;-197;-6
5787;632;-622;-728
5788;-845;764;-468
5789;418;696;-800
5790;348;147;-580
5791;-163;-648;603
5792;-171;-572;566
5793;707;-882;4
5794;-746;-422;573
5795;-735;696;-560
5796;-224;803;-145
5797;126;-222;91
5798;179;-133;-7
5799;-423;802;371
5800;691;386;227
5801;-234;862;-193
5802;596;241;288
5803;-794;783;-446
5804;-681;-494;-785
5805;283;157;-505
5806;808;581;-544
5807;-483;65;-306
5808;780;-160;-176
5809;-384;744;427
5810;-230;847;-180
5811;609;-567;-677
5812;651;-744;-140
5813;895;526;-570
5814;-549;-437;-1
5815;240;711;-903
5816;70;778;712
5817;43;810;772
5818;-833;-357;611
5819;532;-205;570
5820;839;-175;-133
5821;697;337;408
5822;353;142;-562
5823;-183;822;-142
5824;-684;-468;-810
5825;153;816;766
5826;-389;735;387
5827;171;-87;90
5828;-136;-625;622
5829;363;208;-499
5830;-876;787;-459
5831;-648;-564;-878
5832;578;403;338
5833;-537;42;-325
5834;22;852;699
5835;643;-573;-659
5836;812;-116;-171
5837;32;-65;158
5838;-852;97;224
5839;50;770;759
5840;-121;-557;651
5841;157;763;662
5842;829;-141;-178
5843;823;-88;-112
5844;586;-276;665
5845;-599;-601;-826
5846;-765;648;-459
5847;-139;-541;599
5848;336;208;-487
5849;326;198;-494
5850;100;861;637
5851;-116;-600;582
5852;497;-619;-701
5853;844;619;-528
5854;121;872;655
5855;-179;823;-144
5856;828;460;-663
5857;-100;-542;565
5858;-765;721;-509
5859;832;477;-610
5860;-635;-487;-724
5861;364;141;-488
5862;-488;80;-338
5863;784;-913;-64
5864;-43;70;621
5865;-556;-412;-38
5866;-506;-467;51
5867;-827;-284;641
5868;-415;752;374
5869;-608;-575;-828
5870;109;749;751
5871;240;741;-765
5872;-217;806;-170
5873;755;-87;-70
5874;-139;20;626
5875;104;892;720
5876;-65;-10;590
5877;-514;701;450
5878;279;158;-528
5879;-221;828;-189
5880;771;-184;-120
5881;348;136;-504
5882;-734;293;258
5883;665;-806;-122
5884;-474;825;345
5885;698;430;330
5886;354;173;-533
5887;155;-179;-2
5888;-820;669;-508
5889;-429;822;460
5890;713;-111;-165
5891;751;285;284
5892;651;-912;-61
5893;558;-315;652
5894;506;-628;-691
5895;511;-333;547
5896;657;378;321
5897;74;818;795
5898;122;758;719
5899;-462;672;377
5900;-599;-471;-768
5901;-706;734;-525
5902;682;-804;-162
5903;-465;840;421
5904;-178;-583;573
5905;-503;71;-357
5906;704;285;245
5907;-544;-482;-868
5908;-839;786;-474
5909;824;-157;-79
5910;-232;796;-186
5911;382;746;-850
5912;-529;-379;32
5913;-194;808;-217
5914;267;867;-797
5915;643;-620;-700
5916;565;-307;664
5917;742;-841;-10
5918;45;840;726
5919;-547;-471;56
5920;-658;-453;-739
5921;708;242;292
5922;-722;112;319
5923;141;-73;-45
5924;673;345;432
5925;-464;779;506
5926;785;546;-539
5927;-138;-9;655
5928;716;296;399
5929;130;727;717
5930;-837;78;235
5931;-494;50;-341
5932;-867;-386;728
5933;403;746;-728
5934;-702;54;219
5935;718;-33;-128
5936;650;-823;-104
5937;-795;-441;663
5938;-422;735;363
5939;801;-192;-120
5940;-230;875;-184
5941;836;434;-609
5942;-245;812;-211
5943;804;546;-461
5944;662;-85;-132
5945;159;805;701
5946;268;850;-753
5947;-502;54;-314
5948;-496;710;472
5949;-155;10;591
5950;-829;-379;740
5951;131;802;664
5952;-158;816;-189
5953;746;-158;-169
5954;-453;55;-330
5955;612;283;318
5956;-803;687;-443
5957;513;-333;559
5958;-220;827;-125
5959;-120;41;664
5960;-238;798;-143
5961;665;-815;-117
5962;-536;46;-322
5963;-535;-498;25
5964;810;-875;-150
5965;-112;31;630
5966;789;-133;-142
5967;-813;-295;615
5968;-779;-325;639
5969;622;-608;-635
5970;-887;748;-494
5971;-880;697;-473
5972;643;345;200
5973;-126;-12;620
5974;865;-165;-102
5975;893;532;-629
5976;358;175;-474
5977;-101;-26;625
5978;-70;72;672
5979;-265;801;-190
5980;-689;192;245
5981;-190;805;-133
5982;-84;3;694
5983;291;815;-810
5984;770;405;-588
5985;705;-785;-68
5986;584;-347;530
5987;749;300;244
5988;351;128;-535
5989;599;-616;-697
5990;-874;733;-538
5991;-265;834;-184
5992;530;-275;672
5993;631;-902;-97
5994;-655;80;240
5995;-579;-533;-766
5996;547;-590;-737
5997;-366;796;391
5998;720;-50;-152
5999;723;-775;-59
6000;-121;-42;600
6001;-539;-476;48
6002;-524;755;380
6003;825;-110;-129
6004;184;760;-842
6005;-560;-466;4
6006;-586;-529;-888
6007;741;-840;-128
6008;49;852;679
6009;108;849;743
6010;216;-76;102
6011;-491;-391;-8
6012;-401;790;440
6013;-122;26;649
6014;-467;104;-367
6015;-70;-19;673
6016;-835;-307;703
6017;-229;834;-162
6018;577;-529;-687
6019;-566;-478;-12
6020;-106;41;609
6021;-581;-436;-36
6022;-167;-575;612
6023;-810;670;-560
6024;-174;-589;536
6025;-122;-8;675
6026;493;-260;494
6027;-491;700;442
6028;-518;-423;-43
6029;620;-563;-702
6030;-143;-28;620
6031;-203;-568;592
6032;117;821;771
6033;-35;58;602
6034;-461;-439;37
6035;215;675;-868
6036;348;123;-512
6037;157;-182;139
6038;621;-881;-100
6039;-135;-628;587
6040;-45;18;677
6041;761;-775;-179
6042;-476;742;385
6043;812;-139;-52
6044;-527;-417;-40
6045;649;-811;-43
6046;-465;106;-347
6047;-465;114;-329
6048;58;779;769
6049;-199;-599;620
6050;224;696;-765
6051;574;-592;-620
6052;-184;-622;595
6053;871;505;-446
6054;-121;42;574
6055;-123;-46;618
6056;369;208;-526
6057;503;-193;598
6058;694;305;377
6059;179;-102;-26
6060;-395;743;404
6061;736;410;334
6062;309;188;-521
6063;88;4;86
6064;358;205;-561
6065;-169;-641;591
6066;-473;736;354
6067;816;-111;-220
6068;-646;-357;-784
6069;760;533;-544
6070;-892;715;-426
6071;-363;728;383
6072;341;672;-727
6073;569;-242;520
6074;825;-850;-32
6075;126;-229;90
6076;-458;718;380
6077;-466;96;-356
6078;351;152;-535
6079;-186;-528;627
6080;91;-17;72
6081;811;511;-448
6082;-87;74;612
6083;-823;711;-423
6084;622;255;258
6085;227;-123;56
6086;630;-575;-661
6087;316;129;-490
6088;433;735;-860
6089;789;-40;-75
6090;587;345;264
6091;-495;848;394
6092;215;809;-830
6093;442;-302;602
6094;660;367;311
6095;-786;81;206
6096;-169;-574;660
6097;303;794;-698
6098;-671;229;240
6099;-35;-133;110
6100;-733;697;-430
6101;-884;-414;616
6102;-747;761;-555
6103;-438;829;440
6104;-204;829;-228
6105;49;882;712
6106;-786;804;-439
6107;684;410;329
6108;379;202;-509
6109;770;-805;-98
6110;703;394;390
6111;37;-146;69
6112;638;266;404
6113;-478;42;-343
6114;-682;57;296
6115;-479;114;-329
6116;352;131;-529
6117;779;-921;-104
6118;-513;49;-355
6119;-204;822;-147
6120;306;730;-783
6121;-74;68;661
6122;-537;748;430
6123;-504;-376;35
6124;-36;-10;586
6125;685;292;205
6126;245;806;-720
6127;744;359;329
6128;307;157;-494
6129;520;-291;655
6130;-549;-412;54
6131;-78;-36;672
6132;535;-644;-736
6133;702;412;280
6134;-779;292;265
6135;-96;51;572
6136;-111;-39;584
6137;673;-184;-133
6138;541;-279;601
6139;-865;-361;721
6140;-89;-49;624
6141;956;553;-581
6142;-186;872;-164
6143;-538;-491;69
6144;400;735;-845
6145;-496;-444;85
6146;15;-134;61
6147;-505;90;-335
6148;-44;3;578
6149;-817;177;283
6150;-694;69;335
6151;-54;-20;633
6152;568;-307;496
6153;-245;848;-204
6154;-218;843;-194
6155;877;447;-483
6156;-139;-582;524
6157;162;-158;156
6158;129;838;620
6159;358;723;-733
6160;693;277;410
6161;553;-387;613
6162;104;773;795
6163;-902;-383;682
6164;-507;-429;-34
6165;17;-60;-2
6166;-823;117;353
6167;288;748;-764
6168;663;-110;-174
6169;-510;51;-353
6170;581;-545;-723
6171;622;-566;-670
6172;-486;92;-367
6173;818;395;-509
6174;-538;765;412
6175;-80;-45;599
6176;763;-200;-108
6177;-664;-557;-798
6178;-852;-464;722
6179;-850;780;-479
6180;-857;-406;688
6181;748;-161;-138
6182;629;303;321
6183;-472;-458;21
6184;90;775;724
6185;804;-838;-104
6186;726;262;392
6187;-478;-412;3
6188;321;704;-720
6189;368;183;-554
6190;946;479;-487
6191;724;301;222
6192;-137;18;609
6193;-241;820;-183
6194;-712;89;164
6195;4;-172;115
6196;593;282;326
6197;-574;-501;2
6198;-139;-531;633
6199;-870;726;-455
6200;-470;90;-356
6201;590;-528;-738
6202;-51;10;635
6203;-147;-26;617
6204;-505;109;-317
6205;-508;-389;-23
6206;862;393;-621
6207;667;-800;-83
6208;602;-273;608
6209;130;-206;139
6210;327;185;-488
6211;338;134;-484
6212;-635;-596;-759
6213;-850;204;202
6214;-229;849;-165
6215;600;357;392
6216;87;-114;-8
6217;-413;750;386
6218;655;-800;-38
6219;-405;748;424
6220;-851;86;282
6221;700;310;357
6222;114;-24;19
6223;-697;-398;-853
6224;-648;-481;-724
6225;-815;265;240
6226;329;798;-858
6227;147;817;661
6228;-511;794;423
6229;578;297;296
6230;-190;861;-145
6231;-208;790;-159
6232;291;163;-490
6233;335;124;-523
6234;205;698;-794
6235;358;766;-701
6236;-886;-415;627
6237;317;138;-529
6238;284;143;-517
6239;-39;47;626
6240;807;-895;-75
6241;-129;-39;643
6242;-524;-476;-725
6243;59;-192;61
6244;-473;-469;-13
6245;505;-258;545
6246;-193;830;-232
6247;-235;805;-132
6248;503;-261;620
6249;290;783;-690
6250;-792;-423;647
6251;-162;-549;611
6252;130;-150;129
6253;-783;-390;599
6254;-912;-366;718
6255;285;678;-835
6256;-87;84;630
6257;890;-142;-76
6258;674;-858;5
6259;-848;769;-581
6260;86;826;809
6261;475;-304;636
6262;-459;60;-310
6263;309;703;-844
6264;-455;750;373
6265;789;-764;-105
6266;537;-671;-715
6267;806;-118;-116
6268;42;799;730
6269;837;601;-527
6270;806;-817;-109
6271;713;297;212
6272;-478;-416;28
6273;-393;700;353
6274;-160;831;-213
6275;-680;-452;-822
6276;-493;-426;14
6277;-56;60;602
6278;-813;-343;622
6279;-848;785;-418
6280;336;658;-740
6281;141;876;807
6282;274;689;-931
6283;301;142;-511
6284;-878;-372;717
6285;548;-584;-716
6286;583;-328;593
6287;756;-835;-158
6288;510;-298;530
6289;-628;-371;-872
6290;579;-315;543
6291;884;578;-538
6292;325;199;-513
6293;-261;811;-162
6294;332;175;-509
6295;-810;746;-488
6296;787;-752;-137
6297;742;-79;-98
6298;366;163;-500
6299;-458;823;459
6300;-864;174;186
6301;572;-207;569
6302;766;-851;-91
6303;320;623;-866
6304;734;-755;-70
6305;667;332;214
6306;319;624;-885
6307;421;797;-802
6308;787;485;-562
6309;799;376;-573
6310;-655;-400;-755
6311;-661;-493;-808
6312;905;504;-553
6313;-210;813;-211
6314;54;-114;105
6315;8;-194;26
6316;-791;777;-432
6317;-655;145;172
6318;-734;765;-518
6319;-403;781;439
6320;345;770;-711
6321;-562;-408;-27
6322;542;-385;610
6323;-439;756;424
6324;99;783;673
6325;72;747;716
6326;-810;215;219
6327;313;196;-553
6328;126;724;743
6329;354;153;-551
6330;-157;818;-185
6331;-764;762;-582
6332;428;764;-790
6333;416;773;-843
6334;-471;88;-319
6335;345;217;-524
6336;-483;-462;-1
6337;-161;-559;569
6338;627;-614;-698
6339;762;-825;-182
6340;677;-802;-17
6341;621;269;401
6342;-729;-402;616
6343;-207;-583;601
6344;890;544;-667
6345;484;-325;666
6346;649;-871;-154
6347;-538;-547;-763
6348;344;208;-558
6349;-651;-534;-745
6350;-822;-376;610
6351;936;438;-577
6352;346;157;-501
6353;698;-925;-122
6354;-799;174;208
6355;-704;64;195
6356;516;-538;-652
6357;864;424;-640
6358;798;-769;-64
6359;293;161;-489
6360;101;853;695
6361;59;-165;65
6362;825;-119;-22
